"","id","name","price","unitOfMeasure","availability","description","URL","categoryId","categoryName","subcategoryId","subcategoryName"
"4311","P-2436797","cora naut 265 g",2.69,"buc","AVAILABLE","Naut.","https://www.cora.ro/cora-naut-265-g-P-2436797",77148,"Alimente",77181,"Conserve si muraturi"
"4312","P-2456814","Ardealul costita cu fasole 300 g",6.59,"buc","AVAILABLE","Produs obtinut din fasole 33% si costita din carne de porc afumata 15%.","https://www.cora.ro/ardealul-costita-cu-fasole-300-g-P-2456814",77148,"Alimente",77181,"Conserve si muraturi"
"4313","P-2480612","Eva sardine in ulei vegetal si lamaie 115 g",5.58,"buc","AVAILABLE","Deoarece lamaia adauga un gust proaspat mancarurilor, atunci cand o combinam cu sardine, pregatim o masa usoara si hranitoare.","https://www.cora.ro/eva-sardine-in-ulei-vegetal-si-lamaie-115-g-P-2480612",77148,"Alimente",77181,"Conserve si muraturi"
"4314","P-2519377","Bunatati de Topoloveni zacusca picanta 300 g",5.21,"buc","AVAILABLE","Zacusca picanta obtinuta din legume proaspete cu adaos de sos de tomate si ardei iute. Produs preparat dupa retete traditionale.","https://www.cora.ro/bunatati-de-topoloveni-zacusca-picanta-300-g-P-2519377",77148,"Alimente",77181,"Conserve si muraturi"
"4315","P-2478371","cora file macrou in sos tomat cu busuioc 169 g",6.79,"buc","AVAILABLE","File de macrou in sos tomat si busuioc.","https://www.cora.ro/cora-file-macrou-in-sos-tomat-cu-busuioc-169-g-P-2478371",77148,"Alimente",77181,"Conserve si muraturi"
"4316","P-2562079","Capricii si Delicii zacusca picanta 550 g",12.69,"buc","AVAILABLE","Zacusca picanta de vinete coapte, fara coloranti, fara potentiatori de gust, fara conservanti.","https://www.cora.ro/capricii-si-delicii-zacusca-picanta-550-g-P-2562079",77148,"Alimente",77181,"Conserve si muraturi"
"4317","P-2540724","Olympia rosii pasate 400 ml",4.99,"buc","AVAILABLE","Rosii pasate cu adaos de sare 1.5%.","https://www.cora.ro/olympia-rosii-pasate-400-ml-P-2540724",77148,"Alimente",77181,"Conserve si muraturi"
"4318","P-2564928","La Grande Famiglia ton maruntit in suc propriu 150 g",5.19,"buc","AVAILABLE","Ton maruntit in suc propriu","https://www.cora.ro/la-grande-famiglia-ton-maruntit-in-suc-propriu-150-g-P-2564928",77148,"Alimente",77181,"Conserve si muraturi"
"4319","P-2599742","Navodul Plin file macrou in sos picant 180 g",9.17,"buc","AVAILABLE","File de macrou in sos tomat picant.","https://www.cora.ro/navodul-plin-file-macrou-in-sos-picant-180-g-P-2599742",77148,"Alimente",77181,"Conserve si muraturi"
"4320","P-2366909","Sadu carne de porc 300 g",6.49,"buc","AVAILABLE","Carne porc.","https://www.cora.ro/sadu-carne-de-porc-300-g-P-2366909",77148,"Alimente",77181,"Conserve si muraturi"
"4321","P-2514393","Rio Mare salata de ton si cus-cus 160 g",15.79,"buc","AVAILABLE","Gustare din cous-cous, legume si ton. Contine gluten.","https://www.cora.ro/rio-mare-salata-de-ton-si-cus-cus-160-g-P-2514393",77148,"Alimente",77181,"Conserve si muraturi"
"4322","P-2604918","Capricii si Delicii zacusca de ciuperci 290 g",10.19,"buc","AVAILABLE","Zacusca cu ciuperci.","https://www.cora.ro/capricii-si-delicii-zacusca-de-ciuperci-290-g-P-2604918",77148,"Alimente",77181,"Conserve si muraturi"
"4323","P-2638078","Capricii si delicii salata de vinete cu ardei copti 525 g",13.99,"buc","AVAILABLE","Salata de vinete cu ardei copti. Produs pasteurizat.","https://www.cora.ro/capricii-si-delicii-salata-de-vinete-cu-ardei-copti-525-g-P-2638078",77148,"Alimente",77181,"Conserve si muraturi"
"4324","P-2345989","cora file de sardine ulei masline etravirgin 100 g",6.79,"buc","AVAILABLE","Fileuri de sardine cu ulei de masline extravirgin. Bogat in acizi grasi Omega 3.","https://www.cora.ro/cora-file-de-sardine-ulei-masline-etravirgin-100-g-P-2345989",77148,"Alimente",77181,"Conserve si muraturi"
"4325","P-2493609","Orzech castraveti murati picanti 900 g",13.39,"buc","AVAILABLE","Castraveti murati cu marar si ardei iute. Produs pasteurizat. Fara coloranti. Fara indulcitori.","https://www.cora.ro/orzech-castraveti-murati-picanti-900-g-P-2493609",77148,"Alimente",77181,"Conserve si muraturi"
"4326","P-1778799","GLOBUS gogosari in otet 650 g",9.69,"buc","AVAILABLE","Gogosari in otet, produ prin pasteurizare.","https://www.cora.ro/globus-gogosari-in-otet-650-g-P-1778799",77148,"Alimente",77181,"Conserve si muraturi"
"4327","P-2294225","Merve ciuperci feliate 400 g",6.39,"buc","AVAILABLE","Ciuperci feliate","https://www.cora.ro/merve-ciuperci-feliate-400-g-P-2294225",77148,"Alimente",77181,"Conserve si muraturi"
"4328","P-2560666","Bunatati de Topoloveni castraveti in otet 700 g",6.49,"buc","AVAILABLE","Produs pasteurizat obtinut din castraveti intregi.","https://www.cora.ro/bunatati-de-topoloveni-castraveti-in-otet-700-g-P-2560666",77148,"Alimente",77181,"Conserve si muraturi"
"4329","P-2605767","cora castraveti in otet 6-9 cm 1.6 kg",13.59,"buc","AVAILABLE","Castraveti in otet cu dimensiunea de 6-9 cm.","https://www.cora.ro/cora-castraveti-in-otet-6-9-cm-1-6-kg-P-2605767",77148,"Alimente",77181,"Conserve si muraturi"
"4330","P-2298713","Atifco  castraveti 680g",7.29,"buc","AVAILABLE","Castraveti 3-6 cm in otet","https://www.cora.ro/atifco-castraveti-680g-P-2298713",77148,"Alimente",77181,"Conserve si muraturi"
"4331","P-2350983","cora castraveti 5-8 cm 1600 g",16.09,"buc","AVAILABLE","Castraveti 5-8cm","https://www.cora.ro/cora-castraveti-5-8-cm-1600-g-P-2350983",77148,"Alimente",77181,"Conserve si muraturi"
"4332","P-2472597","Bonduelle Gold porumb 425 ml",6.99,"buc","AVAILABLE","Porumb boabe in vid, supr dulce si crocant, produs sterilizat.","https://www.cora.ro/bonduelle-gold-porumb-425-ml-P-2472597",77148,"Alimente",77181,"Conserve si muraturi"
"4333","P-2476593","Giana ton maruntit in suc propriu 170 g",4.69,"buc","AVAILABLE","Ton maruntit in suc propriu.","https://www.cora.ro/giana-ton-maruntit-in-suc-propriu-170-g-P-2476593",77148,"Alimente",77181,"Conserve si muraturi"
"4334","P-1632867","Bonduelle amestec mexican cutie 340 g",7.69,"buc","AVAILABLE","Conserva de amestec de legume mexicane in vid, bogat in friber, produs sterilizat.","https://www.cora.ro/bonduelle-amestec-mexican-cutie-340-g-P-1632867",77148,"Alimente",77181,"Conserve si muraturi"
"4335","P-2332539","King Oscar hering file in sos tomat 170g",7.19,"buc","AVAILABLE","Apa curata, rece, confera beneficii. Clupea Harengus este o specie salbatica prinsa in proportie de 100% in apele curate si inghetate din Marea Nordului si Marea Norvegiana.","https://www.cora.ro/king-oscar-hering-file-in-sos-tomat-170g-P-2332539",77148,"Alimente",77181,"Conserve si muraturi"
"4336","P-2578653","DeFish ton bucati in ulei 170 g",7.89,"buc","AVAILABLE","Ton bucati in ulei. Produs sterilizat prin fierbere.","https://www.cora.ro/defish-ton-bucati-in-ulei-170-g-P-2578653",77148,"Alimente",77181,"Conserve si muraturi"
"4337","P-2664725","Olympia ardei capia copti borcan 720ml/680g",11.89,"buc","AVAILABLE","Ardei capia copti in otet.","https://www.cora.ro/olympia-ardei-capia-copti-borcan-720ml-680g-P-2664725",77148,"Alimente",77181,"Conserve si muraturi"
"4338","P-1950780","Defne pasta tomate 800g",8.49,"buc","AVAILABLE","Pasta de tomate concentratie 24%","https://www.cora.ro/defne-pasta-tomate-800g-P-1950780",77148,"Alimente",77181,"Conserve si muraturi"
"4339","P-2570627","D Aucy amestec mexican 150 g",3.91,"buc","AVAILABLE","Amestecul de porumb, mazare si ardei rosii da aroma si savoare salatelor de ton, orezului si salatelor mexicane, fiind un aperitiv sau o gustare excelenta, plina vitamine.","https://www.cora.ro/d-aucy-amestec-mexican-150-g-P-2570627",77148,"Alimente",77181,"Conserve si muraturi"
"4340","P-1983654","D'AUCY fasole verde taiata 400 g",5.49,"buc","AVAILABLE","Conserva de fasole verde taiata, bogat in fibre. Produs obtinut prin sterilizare.","https://www.cora.ro/d-aucy-fasole-verde-taiata-400-g-P-1983654",77148,"Alimente",77181,"Conserve si muraturi"
"4341","P-2076855","OLYMPIA zacusca picanta 300 g",6.19,"buc","AVAILABLE","Zacusca picanta de vinete, produs sterilizat.","https://www.cora.ro/olympia-zacusca-picanta-300-g-P-2076855",77148,"Alimente",77181,"Conserve si muraturi"
"4342","P-2441369","Bucegi carne de porc 300 g",8.02,"buc","AVAILABLE","Carne porc","https://www.cora.ro/bucegi-carne-de-porc-300-g-P-2441369",77148,"Alimente",77181,"Conserve si muraturi"
"4343","P-2666427","cora conserva cu carne de porc 300 g",4.99,"buc","AVAILABLE","Conserva cu carne de porc.","https://www.cora.ro/cora-conserva-cu-carne-de-porc-300-g-P-2666427",77148,"Alimente",77181,"Conserve si muraturi"
"4344","P-2158640","Olympia fasole galbena 720 g",7.09,"buc","AVAILABLE","Fasole galbena, pastai bucati in saramura","https://www.cora.ro/olympia-fasole-galbena-720-g-P-2158640",77148,"Alimente",77181,"Conserve si muraturi"
"4345","P-2298841","Tulip carne presata de pui 200 g",8.49,"buc","AVAILABLE","Carne de pui presata","https://www.cora.ro/tulip-carne-presata-de-pui-200-g-P-2298841",77148,"Alimente",77181,"Conserve si muraturi"
"4346","P-2455968","Ton bucati in ulei vegetal Siblou 185g",11.29,"buc","AVAILABLE","Bucati de ton in ulei vegetal  ce poate fi folosit in salate sau pentru alte preparate. Masa neta peste: 130g. Proces termic: fierbere timp de 80 de minute, la o temperatura de 115°.","https://www.cora.ro/ton-bucati-in-ulei-vegetal-siblou-185g-P-2455968",77148,"Alimente",77181,"Conserve si muraturi"
"4347","P-2627987","DeFish ton maruntit in apa 160 g",4.49,"buc","AVAILABLE","Ton maruntit in apa. Produs sterilizat prin fierbere.","https://www.cora.ro/defish-ton-maruntit-in-apa-160-g-P-2627987",77148,"Alimente",77181,"Conserve si muraturi"
"4348","P-2305211","Merve pasta de tomate 24% 720 g",8.49,"buc","AVAILABLE","Pasta de tomate, produs pasteurizat.","https://www.cora.ro/merve-pasta-de-tomate-24-720-g-P-2305211",77148,"Alimente",77181,"Conserve si muraturi"
"4349","P-2319926","SZATMAR GOLD gogosari sferturi 1650 g",22.99,"buc","AVAILABLE","Gogosari sferturi in otet la borcan. Produs pasteurizat.","https://www.cora.ro/szatmar-gold-gogosari-sferturi-1650-g-P-2319926",77148,"Alimente",77181,"Conserve si muraturi"
"4350","P-2613286","Siblou ton maruntit in ulei 170 g",6.39,"buc","AVAILABLE","Ton maruntit in ulei vegetal. Metoda de pescuit: navod, pol si linie.","https://www.cora.ro/siblou-ton-maruntit-in-ulei-170-g-P-2613286",77148,"Alimente",77181,"Conserve si muraturi"
"4351","P-2646362","Raureni castraveti covasiti 690 g",8.84,"buc","AVAILABLE","Castraveti covasiti.","https://www.cora.ro/raureni-castraveti-covasiti-690-g-P-2646362",77148,"Alimente",77181,"Conserve si muraturi"
"4352","P-2664755","Olympia gogosari sferturi in otet borcan 720ml/600g",9.79,"buc","AVAILABLE","Gogosari sferturi in otet in borcan.","https://www.cora.ro/olympia-gogosari-sferturi-in-otet-borcan-720ml-600g-P-2664755",77148,"Alimente",77181,"Conserve si muraturi"
"4353","P-2405314","D'AUCY mazare verde extrafina 660 g",10.79,"buc","AVAILABLE","Mazare verde extrafina. Produs obtinut prin sterilizare.","https://www.cora.ro/d-aucy-mazare-verde-extrafina-660-g-P-2405314",77148,"Alimente",77181,"Conserve si muraturi"
"4354","P-2476621","Giana gogosari in otet 680 g",10.69,"buc","AVAILABLE","gogosari in otet cu indulcittor","https://www.cora.ro/giana-gogosari-in-otet-680-g-P-2476621",77148,"Alimente",77181,"Conserve si muraturi"
"4355","P-2514399","Rio Mare pate de ton picant 100 g",11.99,"buc","AVAILABLE","Pate de ton picant. Produs sterilizat, fara conservanti.","https://www.cora.ro/rio-mare-pate-de-ton-picant-100-g-P-2514399",77148,"Alimente",77181,"Conserve si muraturi"
"4356","P-2648756","SADU fasole cu costita afumata 400g",6.19,"buc","AVAILABLE","Fasole cu costita afumata.","https://www.cora.ro/sadu-fasole-cu-costita-afumata-400g-P-2648756",77148,"Alimente",77181,"Conserve si muraturi"
"4357","P-2332752","King Oscar macrou in ulei 170 g",10.09,"buc","AVAILABLE","Macrou in ulei","https://www.cora.ro/king-oscar-macrou-in-ulei-170-g-P-2332752",77148,"Alimente",77181,"Conserve si muraturi"
"4358","P-2377894","Granoro naut 400 g",4.09,"buc","AVAILABLE","Naut","https://www.cora.ro/granoro-naut-400-g-P-2377894",77148,"Alimente",77181,"Conserve si muraturi"
"4359","P-2401495","cora muraturi asortate 680 g",5.29,"buc","AVAILABLE","Muraturi asortate.","https://www.cora.ro/cora-muraturi-asortate-680-g-P-2401495",77148,"Alimente",77181,"Conserve si muraturi"
"4360","P-2430731","cora fileuri de macrou marinat cu lamaie si masline 176 g",8.09,"buc","AVAILABLE","Fileuri de macrou marinate cu lamaie si masline.","https://www.cora.ro/cora-fileuri-de-macrou-marinat-cu-lamaie-si-masline-176-g-P-2430731",77148,"Alimente",77181,"Conserve si muraturi"
"4361","P-2445302","Maceko hering afumat in ulei 160 g",5.69,"buc","AVAILABLE","Hering afumat in ulei, masa neta peste: minim 112g.","https://www.cora.ro/maceko-hering-afumat-in-ulei-160-g-P-2445302",77148,"Alimente",77181,"Conserve si muraturi"
"4362","P-2480615","Eva sardine in ulei vegetal 115 g",5.79,"buc","AVAILABLE","Preparate prin metode traditionale, cu adaos de sare si ulei vegetal, sardinele pot fi folosite pentru numeroase combinatii culinare si isi regasesc locul alaturi de paste, salate, pizza,..etc.","https://www.cora.ro/eva-sardine-in-ulei-vegetal-115-g-P-2480615",77148,"Alimente",77181,"Conserve si muraturi"
"4363","P-2499899","Raureni bulion 310 g",4.31,"buc","AVAILABLE","Bulion concentratie 18%, consistent si aromat cu drag din natura.","https://www.cora.ro/raureni-bulion-310-g-P-2499899",77148,"Alimente",77181,"Conserve si muraturi"
"4364","P-2617257","Bucegi fasole rosie pentru gatit 400 g",5.49,"buc","AVAILABLE","Fasole alba pentru si salata. Produs sterilizat.","https://www.cora.ro/bucegi-fasole-rosie-pentru-gatit-400-g-P-2617257",77148,"Alimente",77181,"Conserve si muraturi"
"4365","P-1000434","cora mazare extrafina si morcovi 800 g",6.19,"buc","AVAILABLE","Mazare verde boabe extra-fina si morcovi tineri la cuptor.","https://www.cora.ro/cora-mazare-extrafina-si-morcovi-800-g-P-1000434",77148,"Alimente",77181,"Conserve si muraturi"
"4366","P-2435101","Heinz rosii pasate 500 g",5.29,"buc","AVAILABLE","Rosii pasate.","https://www.cora.ro/heinz-rosii-pasate-500-g-P-2435101",77148,"Alimente",77181,"Conserve si muraturi"
"4367","P-2461157","D Aucy Bio porumb dulce 330 g",6.09,"buc","AVAILABLE","Porumb dulce boabe provenit din agricultura ecologica.","https://www.cora.ro/d-aucy-bio-porumb-dulce-330-g-P-2461157",77148,"Alimente",77181,"Conserve si muraturi"
"4368","P-2479425","Bucegi sunca presata 320 g",10.79,"buc","AVAILABLE","Sunca presata.","https://www.cora.ro/bucegi-sunca-presata-320-g-P-2479425",77148,"Alimente",77181,"Conserve si muraturi"
"4369","P-2648758","Sadu fasole cu carnati afumati 400 g",6.19,"buc","AVAILABLE","Fasole cu carnati afumati. Produs sterilizat.","https://www.cora.ro/sadu-fasole-cu-carnati-afumati-400-g-P-2648758",77148,"Alimente",77181,"Conserve si muraturi"
"4370","P-2345988","cora file de sardine lamaie si busuioc 100 g",6.79,"buc","AVAILABLE","Fileuri de sardine marinate cu lamaie si busuioc. Bogat in acizi grasi Omega 3.","https://www.cora.ro/cora-file-de-sardine-lamaie-si-busuioc-100-g-P-2345988",77148,"Alimente",77181,"Conserve si muraturi"
"4371","P-2346031","cora salata americana de ton 250 g",6.79,"buc","AVAILABLE","Salata americana de ton","https://www.cora.ro/cora-salata-americana-de-ton-250-g-P-2346031",77148,"Alimente",77181,"Conserve si muraturi"
"4372","P-2479428","Bucegi ciolan presat de porc 320 g",10.79,"buc","AVAILABLE","Ciolan presat de porc. Produs sterilizat.","https://www.cora.ro/bucegi-ciolan-presat-de-porc-320-g-P-2479428",77148,"Alimente",77181,"Conserve si muraturi"
"4373","P-2287138","D Aucy Kids mazare verde 200 g",4.09,"buc","AVAILABLE","Mazare verde extrafina.","https://www.cora.ro/d-aucy-kids-mazare-verde-200-g-P-2287138",77148,"Alimente",77181,"Conserve si muraturi"
"4374","P-2297126","Mandy zacusca taraneasca 300 g",5.79,"buc","AVAILABLE","Conserva de legume","https://www.cora.ro/mandy-zacusca-taraneasca-300-g-P-2297126",77148,"Alimente",77181,"Conserve si muraturi"
"4375","P-2575167","Capricii si Delicii carne de curcan in suc propriu 85% 300 g",11.49,"buc","AVAILABLE","Capricii si Delicii Carne de Curcan 85% carne, fara coloranti, fara arome artificiale, fara potentiatori de gust.","https://www.cora.ro/capricii-si-delicii-carne-de-curcan-in-suc-propriu-85-300-g-P-2575167",77148,"Alimente",77181,"Conserve si muraturi"
"4376","P-2604923","Orzech castraveti in saramura 1700 ml",17.69,"buc","AVAILABLE","Castraveti in saramura. Produs pasteurizat.","https://www.cora.ro/orzech-castraveti-in-saramura-1700-ml-P-2604923",77148,"Alimente",77181,"Conserve si muraturi"
"4377","P-2664270","King Oscar Sardine in sos picant tomate 110g",5.19,"buc","AVAILABLE","Regele Oscar produce cele mai bune sardine din lume de peste 100 de ani. Pentru sardinele baltice King Oscar sunt folosite specii de pesti foarte mici si salbatici, printre cei mai mici pesti din lume clasificati ca sardine.","https://www.cora.ro/king-oscar-sardine-in-sos-picant-tomate-110g-P-2664270",77148,"Alimente",77181,"Conserve si muraturi"
"4378","P-1983731","D Aucy amestec mexican 300 g",5.69,"buc","AVAILABLE","Amestecul de porumb, mazare si ardei rosii da aroma si savoare salatelor de ton, orezului si salatelor mexicane, fiind un aperitiv sau o gustare excelenta, plina vitamine. Cantitate neta fara lichid: 280g.","https://www.cora.ro/d-aucy-amestec-mexican-300-g-P-1983731",77148,"Alimente",77181,"Conserve si muraturi"
"4379","P-2210845","Scandia Sibiu ciolan afumat asternut pe fasole 400 g",9.29,"buc","AVAILABLE","Ciolan afumat pe asternut de fasole","https://www.cora.ro/scandia-sibiu-ciolan-afumat-asternut-pe-fasole-400-g-P-2210845",77148,"Alimente",77181,"Conserve si muraturi"
"4380","P-2350985","Winny castreveti in otet 9-12 cm 1600 g",10.59,"buc","AVAILABLE","Castraveti 9-12 cm conservati in otet. Cantitate neta fara lichid: 850g. Produs pasteurizat.","https://www.cora.ro/winny-castreveti-in-otet-9-12-cm-1600-g-P-2350985",77148,"Alimente",77181,"Conserve si muraturi"
"4381","P-2458348","Eva macrou in sos tomat 170 g",8.53,"buc","AVAILABLE","Macroul este unul dintre pestii cu cea mai sanatoasa carne pentru corpul uman, iar in conservele EVA el este delicios.Fileurile de macrou in sos tomat EVA sunt delicioase alaturi de o felie de paine integrala si cateva masline taiate.","https://www.cora.ro/eva-macrou-in-sos-tomat-170-g-P-2458348",77148,"Alimente",77181,"Conserve si muraturi"
"4382","P-2476595","Giana conserva de sardine in ulei si suc propriu 125g",5.29,"buc","AVAILABLE","Conserva de sardine in ulei si suc propriu.","https://www.cora.ro/giana-conserva-de-sardine-in-ulei-si-suc-propriu-125g-P-2476595",77148,"Alimente",77181,"Conserve si muraturi"
"4383","P-2483306","Rio Mare ton in ulei de masline cu ardei iute 3 x 80 g",22.99,"buc","AVAILABLE","Ton in ulei de masline cu ardei iute (chili). Produs sterilizat. Greutate neta produs scurs: 3x52g","https://www.cora.ro/rio-mare-ton-in-ulei-de-masline-cu-ardei-iute-3-x-80-g-P-2483306",77148,"Alimente",77181,"Conserve si muraturi"
"4384","P-2526533","Lotka ton bucati in ulei de masline 160 g",12.39,"buc","AVAILABLE","Bucati de ton in ulei de masline. Masa de peste: 96g.","https://www.cora.ro/lotka-ton-bucati-in-ulei-de-masline-160-g-P-2526533",77148,"Alimente",77181,"Conserve si muraturi"
"4385","P-2604917","Capricii si Delicii zacusca vinete picanta 290 g",9.89,"buc","AVAILABLE","Zacusca de vinete picanta.","https://www.cora.ro/capricii-si-delicii-zacusca-vinete-picanta-290-g-P-2604917",77148,"Alimente",77181,"Conserve si muraturi"
"4386","P-2627989","DeFish sardine in sos tomat 125 g",4.39,"buc","AVAILABLE","Sardine in sos tomat. Produs sterilizat prin fierbere.","https://www.cora.ro/defish-sardine-in-sos-tomat-125-g-P-2627989",77148,"Alimente",77181,"Conserve si muraturi"
"4387","P-1867453","HEINZ fasole in sos de rosi 415 g",6.69,"buc","AVAILABLE","Conserva de fasole boabe albe in sos de rosii.","https://www.cora.ro/heinz-fasole-in-sos-de-rosi-415-g-P-1867453",77148,"Alimente",77181,"Conserve si muraturi"
"4388","P-2305701","Winny ardei iute in otet 280 g",4.19,"buc","AVAILABLE","Ardei iute in otet","https://www.cora.ro/winny-ardei-iute-in-otet-280-g-P-2305701",77148,"Alimente",77181,"Conserve si muraturi"
"4389","P-2350980","cora castraveti 3-6 cm 1600 g",18.59,"buc","AVAILABLE","Castraveti 3-6cm","https://www.cora.ro/cora-castraveti-3-6-cm-1600-g-P-2350980",77148,"Alimente",77181,"Conserve si muraturi"
"4390","P-2387742","Szatmar Gold muraturi asortate 680 g",7.29,"buc","AVAILABLE","Muraturi asortate","https://www.cora.ro/szatmar-gold-muraturi-asortate-680-g-P-2387742",77148,"Alimente",77181,"Conserve si muraturi"
"4391","P-2430730","cora fileuri de macrou cu mustar 169 g",7.49,"buc","AVAILABLE","Fileuri de macrou cu mustar.","https://www.cora.ro/cora-fileuri-de-macrou-cu-mustar-169-g-P-2430730",77148,"Alimente",77181,"Conserve si muraturi"
"4392","P-2467506","Tulip Luncheon Meat carne de porc si pui presata 200 g",9.39,"buc","AVAILABLE","Carne de porc si pui presata.","https://www.cora.ro/tulip-luncheon-meat-carne-de-porc-si-pui-presata-200-g-P-2467506",77148,"Alimente",77181,"Conserve si muraturi"
"4393","P-2309649","cora fasole galbena taiata 680 g",4.39,"buc","AVAILABLE","Fasole galbena taiata","https://www.cora.ro/cora-fasole-galbena-taiata-680-g-P-2309649",77148,"Alimente",77181,"Conserve si muraturi"
"4394","P-2332750","King Oscar macrou in sos tomat 170 g",10.19,"buc","AVAILABLE","Macrou in sos tomat","https://www.cora.ro/king-oscar-macrou-in-sos-tomat-170-g-P-2332750",77148,"Alimente",77181,"Conserve si muraturi"
"4395","P-2332760","King Oscar hering file in ulei 170g",7.19,"buc","AVAILABLE","Apa curata, rece, confera beneficii. Clupea Harengus este o specie salbatica prinsa in proportie de 100% in apele curate si inghetate din Marea Nordului si Marea Norvegiana.","https://www.cora.ro/king-oscar-hering-file-in-ulei-170g-P-2332760",77148,"Alimente",77181,"Conserve si muraturi"
"4396","P-2435100","Heinz pulpa de rosii 400 g",5.29,"buc","AVAILABLE","Rosii tocate in suc de rosii.","https://www.cora.ro/heinz-pulpa-de-rosii-400-g-P-2435100",77148,"Alimente",77181,"Conserve si muraturi"
"4397","P-2478375","cora ton in ulei de floarea-soarelui 160 g",6.79,"buc","AVAILABLE","Ton in ulei de floarea-soarelui.","https://www.cora.ro/cora-ton-in-ulei-de-floarea-soarelui-160-g-P-2478375",77148,"Alimente",77181,"Conserve si muraturi"
"4398","P-2483295","Rio Mare pate de ton cu masline 115 g",15.49,"buc","AVAILABLE","Pate de ton cu masline.","https://www.cora.ro/rio-mare-pate-de-ton-cu-masline-115-g-P-2483295",77148,"Alimente",77181,"Conserve si muraturi"
"4399","P-2506353","Baltic Club file de sardine in ulei vegetal 190 g",9.09,"buc","AVAILABLE","File de sardine in ulei de rapita, produs tratat termic prin sterilizare. Masa neta peste: 133g.","https://www.cora.ro/baltic-club-file-de-sardine-in-ulei-vegetal-190-g-P-2506353",77148,"Alimente",77181,"Conserve si muraturi"
"4400","P-2538183","Calvo ton pentru sandvis cu ardei jalapeno 142 g",9.49,"buc","AVAILABLE","Bucatile de ton cu feliile de ardei jalapeno dau un gust unic, usor picant si usor dulce oricarei pizza sau oricarui sandvis. Sandvisul este minunat cu rosii, avocado, salata verde si un pic de maioneza light .","https://www.cora.ro/calvo-ton-pentru-sandvis-cu-ardei-jalapeno-142-g-P-2538183",77148,"Alimente",77181,"Conserve si muraturi"
"4401","P-2625197","Zanae foi de vita 460 g",14.59,"buc","AVAILABLE","Foi de vita de vie in saramura.","https://www.cora.ro/zanae-foi-de-vita-460-g-P-2625197",77148,"Alimente",77181,"Conserve si muraturi"
"4402","P-2638119","Atelier de Mancare Medias fasole cu ciolan 300 g",5.79,"buc","AVAILABLE","Fasole cu ciolan afumat.","https://www.cora.ro/atelier-de-mancare-medias-fasole-cu-ciolan-300-g-P-2638119",77148,"Alimente",77181,"Conserve si muraturi"
"4403","P-1001843","Bonduelle porumb dulce 530 g",9.29,"buc","AVAILABLE","Porumb boabe dulce, produs sterilizat.","https://www.cora.ro/bonduelle-porumb-dulce-530-g-P-1001843",77148,"Alimente",77181,"Conserve si muraturi"
"4404","P-2088585","Merve file hering in ulei 170 g",10.59,"buc","AVAILABLE","File de hering in ulei.","https://www.cora.ro/merve-file-hering-in-ulei-170-g-P-2088585",77148,"Alimente",77181,"Conserve si muraturi"
"4405","P-2418758","Raureni tocana de legume 300 g",3.59,"buc","AVAILABLE","Tocana legume","https://www.cora.ro/raureni-tocana-de-legume-300-g-P-2418758",77148,"Alimente",77181,"Conserve si muraturi"
"4406","P-2424343","Sun Food ton maruntit in ulei vegetal 170 g",6.1,"buc","AVAILABLE","Conserva de ton maruntit in ulei vegetal. Conserva de peste eviscerat. Produs sterilizat.","https://www.cora.ro/sun-food-ton-maruntit-in-ulei-vegetal-170-g-P-2424343",77148,"Alimente",77181,"Conserve si muraturi"
"4407","P-2437199","Sun Food ton bucati in ulei vegetal 170 g",9.09,"buc","AVAILABLE","Ton bucati in suc propriu","https://www.cora.ro/sun-food-ton-bucati-in-ulei-vegetal-170-g-P-2437199",77148,"Alimente",77181,"Conserve si muraturi"
"4408","P-2458370","Eva sprot in sos tomat 170 g",5.89,"buc","AVAILABLE","Sprotul este bogat in substante hranitoare si acizi grasi (extrem de benefici organismului) si mai are si un numar redus de calorii.","https://www.cora.ro/eva-sprot-in-sos-tomat-170-g-P-2458370",77148,"Alimente",77181,"Conserve si muraturi"
"4409","P-2561805","Porumb dulce fiert 400 g",8.99,"buc","AVAILABLE","Porumb dulce fiert. Produs ambalat in vid.","https://www.cora.ro/porumb-dulce-fiert-400-g-P-2561805",77148,"Alimente",77181,"Conserve si muraturi"
"4410","P-2623231","Orzech castraveti in otet cu usturoi 830 ml",13.09,"buc","AVAILABLE","Castraveti in otet cu marar si usturoi. Produs pasteurizat.","https://www.cora.ro/orzech-castraveti-in-otet-cu-usturoi-830-ml-P-2623231",77148,"Alimente",77181,"Conserve si muraturi"
"4411","P-2637880","Navodul Plin pate de ton clasic 100 g",4.5,"buc","AVAILABLE","Pate de ton. Produs sterilizat. Tonul este un produs al pescuitului oceanic. Metoda de pescuit: setci inconjuratoare si navoade elevatoare.","https://www.cora.ro/navodul-plin-pate-de-ton-clasic-100-g-P-2637880",77148,"Alimente",77181,"Conserve si muraturi"
"4412","P-1750062","Scandia Sibiu carnaciori de casa afumati cu fasole 400 g",8.83,"buc","AVAILABLE","Carnaciori casa","https://www.cora.ro/scandia-sibiu-carnaciori-de-casa-afumati-cu-fasole-400-g-P-1750062",77148,"Alimente",77181,"Conserve si muraturi"
