"id","nume","pret","data","magazin","link","categorie","subcategorie","descriere"
"P-2340926","Vopsea pemanenta Syoss Color Baseline 1-4 Negu Albastrui 115 ml",17.5,2021-10-09,"cora","https://www.cora.ro/vopsea-pemanenta-syoss-color-baseline-1-4-negu-albastrui-115-ml-P-2340926","Casa si familie","Frumusete si ingrijire","Descopera noua Vopsea de par permanenta Syoss color pentru culorile reci si cenusii cu intensitate de lunga durata perfecta pentru blond fara tonuri de galben si fire albe nedorite. Pigmenti concentrati de decolorare.. UM: buc. InStoc: AVAILABLE"
"P-2340936","Vopsea pemanenta Syoss Color Baseline 5-8 Saten Aluna 115 ml",17.5,2021-10-09,"cora","https://www.cora.ro/vopsea-pemanenta-syoss-color-baseline-5-8-saten-aluna-115-ml-P-2340936","Casa si familie","Frumusete si ingrijire","Descopera noua Vopsea de par permanenta Syoss color pentru culorile reci si cenusii cu intensitate de lunga durata perfecta pentru blond fara tonuri de galben si fire albe nedorite. Pigmenti concentrati de decolorare.. UM: buc. InStoc: AVAILABLE"
"P-2398989","Gerovital Evolution fiole acid hialuronic 10 x 2 ml",54.51,2021-10-09,"cora","https://www.cora.ro/gerovital-evolution-fiole-acid-hialuronic-10-x-2-ml-P-2398989","Casa si familie","Frumusete si ingrijire","Fiolele contin un ser bogat in Superoxid dismutaza si Acid Hialuronic pur si lipozomal, cu efecte intens hidratante si de netezire a ridurilor.. UM: buc. InStoc: AVAILABLE"
"P-2431181","Seni Lady Absorbante Incontinenta Normal 20buc",13.99,2021-10-09,"cora","https://www.cora.ro/seni-lady-absorbante-incontinenta-normal-20buc-P-2431181","Casa si familie","Frumusete si ingrijire","Absorbante urologice pentru femei, recomandate pentru incontinenta urinara usoara. Capacitate de absorbtie 3 picaturi. AIR - suprafata ce permite pielii sa respire.. UM: buc. InStoc: AVAILABLE"
"P-2432625","Winny Medium periuta de dinti",1.59,2021-10-09,"cora","https://www.cora.ro/winny-medium-periuta-de-dinti-P-2432625","Casa si familie","Frumusete si ingrijire","Periuta de dinti curata dintii foarte bine asigurand protectie impotriva bacteriilor. 100% nylon lucios cu varfuri rotunjite.. UM: buc. InStoc: AVAILABLE"
"P-1022653","Libresse Ultra Long absorbante 8 buc",4.99,2021-10-09,"cora","https://www.cora.ro/libresse-ultra-long-absorbante-8-buc-P-1022653","Casa si familie","Frumusete si ingrijire","Absorbantele Libresse Fresh Protect au un nou strat superior ce lasa pielea sa respire oferind confort incredibil si protectie maxima.. UM: buc. InStoc: AVAILABLE"
"P-1050613","Vopsea de par L'Oreal   Excellence Creme 1-Negru",27.23,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-excellence-creme-1-negru-P-1050613","Casa si familie","Frumusete si ingrijire","Crema coloranta, cu amoniac, protectoare si revitalizanta cu Pro-Keratina, ce ofera o culoare bogata si stralucitoare, acoperind perfect firele albe si un par mai puternic si mai catifelat la atingere, nuanta negru.. UM: buc. InStoc: AVAILABLE"
"P-1054890","Dove Original sapun 250 ml",10.69,2021-10-09,"cora","https://www.cora.ro/dove-original-sapun-250-ml-P-1054890","Casa si familie","Frumusete si ingrijire","In aceasta perioada, cu totii ne spalam pe maini mai mult decat de obicei si din aceasta cauza este posibil ca mainile sa fie uscate.. UM: buc. InStoc: AVAILABLE"
"P-1842065","Nivea Honey and Oil sapun solid 100 g",3.69,2021-10-09,"cora","https://www.cora.ro/nivea-honey-and-oil-sapun-solid-100-g-P-1842065","Casa si familie","Frumusete si ingrijire","Rasfata-ti pielea cu sapunul delicat NIVEA Honey Oil cu ulei de jojoba si extract natural de miere. Formula cu extract de perle curata delicat pielea, lasand-o usor parfumata.. UM: buc. InStoc: AVAILABLE"
"P-1978221","Rexona Deo aloe 150 ml",8.99,2021-10-09,"cora","https://www.cora.ro/rexona-deo-aloe-150-ml-P-1978221","Casa si familie","Frumusete si ingrijire","Antiperspirantul spray Rexona Aloe Vera cu extract de aloe vera, cunoscuta pentru proprietatile hidratante, iti ofera 48h de protectie eficienta impotriva transpiratiei si a mirosurilor neplacute.. UM: buc. InStoc: AVAILABLE"
"P-2119684","Colgate pasta de dinti pentru copii 6-9 ani",7.09,2021-10-09,"cora","https://www.cora.ro/colgate-pasta-de-dinti-pentru-copii-6-9-ani-P-2119684","Casa si familie","Frumusete si ingrijire","Pasta de dinti Colgate pentru copii cu varsta cuprinsa intre 6-9 ani prezinta tehnologia de schimbare a culorii, are un nivel de fluor potrivit pentru copii (1450 ppm) si o aroma naturala placuta de menta.. UM: buc. InStoc: AVAILABLE"
"P-2214973","Sampon pentru par gras Wash&Go Herbal Extract 750ml",20.59,2021-10-09,"cora","https://www.cora.ro/sampon-pentru-par-gras-wash-go-herbal-extract-750ml-P-2214973","Casa si familie","Frumusete si ingrijire","Sampon cu formula Volume Plus, fara silicon, cu extract de plante, ce transforma parul gras intr-un par frumos si plin de volum.. UM: buc. InStoc: AVAILABLE"
"P-2298785","Crema Lift Ultra-Active Aslavital 50ml",29.89,2021-10-09,"cora","https://www.cora.ro/crema-lift-ultra-active-aslavital-50ml-P-2298785","Casa si familie","Frumusete si ingrijire","Crema Lift Ultra-Active contine o combinative unica de extracte si ingredient natural cu proprietati antirid, care maresc elasticitatea pielii, regenereaza si hidrateaza intens tenul matur.. UM: buc. InStoc: AVAILABLE"
"P-2326598","Clear Men Refreshing sampon 400 ml",18.12,2021-10-09,"cora","https://www.cora.ro/clear-men-refreshing-sampon-400-ml-P-2326598","Casa si familie","Frumusete si ingrijire","Special creat pentru barbati, samponul Clear Men Refreshing Grease Control este infuzat cu extract de lamaie indeparteaza sebumul si curata scalpul pana la 48 de ore.. UM: buc. InStoc: AVAILABLE"
"P-2332100","Fixativ Taft Volume 250ml",14.29,2021-10-09,"cora","https://www.cora.ro/fixativ-taft-volume-250ml-P-2332100","Casa si familie","Frumusete si ingrijire","Volum plin de viata - fixare ultra puternica. Formula Taft Volume contine un complex de colagen si bambus pentru un par cu aspect natural. Confera coafurii un volum aerat, plin de energie, fara a ingreuna parul.. UM: buc. InStoc: AVAILABLE"
"P-2362109","Old Spice Whitewater deodorant stick gel 70 ml",12.49,2021-10-09,"cora","https://www.cora.ro/old-spice-whitewater-deodorant-stick-gel-70-ml-P-2362109","Casa si familie","Frumusete si ingrijire","Old Spice stick gel face knock-out murdaria si mirosurile neplacute pentru 48 de ore. Gel antiperspirant recomandat barbatilor energici, avand un miros ademenitor, curat si proaspat.. UM: buc. InStoc: AVAILABLE"
"P-2387827","cora sapun 500ml",7.09,2021-10-09,"cora","https://www.cora.ro/cora-sapun-500ml-P-2387827","Casa si familie","Frumusete si ingrijire","Sapun lichid therapy. UM: buc. InStoc: AVAILABLE"
"P-2391437","Dove gel dus shea butter si vanilie 500 ml",19.06,2021-10-09,"cora","https://www.cora.ro/dove-gel-dus-shea-butter-si-vanilie-500-ml-P-2391437","Casa si familie","Frumusete si ingrijire","In cautarea remediului pentru pielea uscata, incepe cu un produs de curatare care hraneste pielea. Hidrateaza-ti si protejeaza-ti pielea impotriva deshidratarii cu gelul de dus nutritiv Dove.. UM: buc. InStoc: AVAILABLE"
"P-1715054","NIVEA Crema de corp Soft 300ml",24.19,2021-10-09,"cora","https://www.cora.ro/nivea-crema-de-corp-soft-300ml-P-1715054","Casa si familie","Frumusete si ingrijire","NIVEA Soft este o crema hidratanta extrem de eficienta pentru ingrijirea zilnica a pielii.. UM: buc. InStoc: AVAILABLE"
"P-1722046","L Oreal Excellence Vopsea de par Natural dark blond",27.23,2021-10-09,"cora","https://www.cora.ro/l-oreal-excellence-vopsea-de-par-natural-dark-blond-P-1722046","Casa si familie","Frumusete si ingrijire","Noua formula inovatoare a cremei colorante Excellence cu Pro-Keratina si Ceramide este imbogatita cu Ionone G care intra in interiorul fibrei capilare si ramane o perioada indelungata, pentru a asigura o protectie de durata a culorii.. UM: buc. InStoc: AVAILABLE"
"P-1846172","Garnier Color Naturals 2.10 Negru Albastrui vopsea de par permanenta cu amoniac 110 ml",11.99,2021-10-09,"cora","https://www.cora.ro/garnier-color-naturals-2-10-negru-albastrui-vopsea-de-par-permanenta-cu-amoniac-110-ml-P-1846172","Casa si familie","Frumusete si ingrijire","Color Naturals cu formula sa unica de crema, imbogatita cu 3 uleiuri nutritive, hraneste fibra in profunzime, parul fiind protejat impotriva uscarii pana la urmatoarea vopsire! Parul este matasos si moale la atingere.. UM: buc. InStoc: AVAILABLE"
"P-1969153","Bella Absorbante Zilnice Soft 60buc",6.79,2021-10-09,"cora","https://www.cora.ro/bella-absorbante-zilnice-soft-60buc-P-1969153","Casa si familie","Frumusete si ingrijire","Absorbante zilnice subtiri, cu forma anatomica si suprafata naturala, delicata cu pielea.. UM: buc. InStoc: AVAILABLE"
"P-2218662","Samponul si balsamul Schwarzkopf Schauma Kids 250 ml Formula vegana",9.44,2021-10-09,"cora","https://www.cora.ro/samponul-si-balsamul-schwarzkopf-schauma-kids-250-ml-formula-vegana-P-2218662","Casa si familie","Frumusete si ingrijire","Ai nevoie de curatare si ingrijire delicata pentru copiii tai? Samponul si balsamul Schauma pentru ofera formula cu pH neutru al pielii, fara surfactanti sulfat si fara coloranti artificiali si fara peg.. UM: buc. InStoc: AVAILABLE"
"P-2225298","Rexona Men Deo Quantum 150 ml",8.99,2021-10-09,"cora","https://www.cora.ro/rexona-men-deo-quantum-150-ml-P-2225298","Casa si familie","Frumusete si ingrijire","Combinand arome subtile de lemn de santal si piele naturala, ofera 48h de protectie impotriva transpiratiei si a mirosului neplacut, gratie formulei inovatoare cu MotionSense - microcapsule ce elibereaza prospetime la fiecare miscare.. UM: buc. InStoc: AVAILABLE"
"P-2251129","Balsam de buze Neutrogena",12.69,2021-10-09,"cora","https://www.cora.ro/balsam-de-buze-neutrogena-P-2251129","Casa si familie","Frumusete si ingrijire","Balsam buze. UM: buc. InStoc: AVAILABLE"
"P-2396198","Vopsea de par Garnier Color Sensation 5.62 Visiniu Intens Pretios",12.49,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-garnier-color-sensation-5-62-visiniu-intens-pretios-P-2396198","Casa si familie","Frumusete si ingrijire","Crema coloranta permanenta, cu amoniac, cu pigmenti intensi pentru o culoare senzationala de lunga durata si acoperire 100% a firelor de par alb, nuanta visiniu intens pretios.. UM: buc. InStoc: AVAILABLE"
"P-2401778","Dove Men + Care Clean Comfort gel dus 400 ml",19.06,2021-10-09,"cora","https://www.cora.ro/dove-men-care-clean-comfort-gel-dus-400-ml-P-2401778","Casa si familie","Frumusete si ingrijire","in cautarea remediului pentru pielea uscata, incepe cu un produs de curatare care hraneste pielea. Hidrateaza-ti si protejeaza-ti pielea impotriva deshidratarii cu gelul de dus nutritiv Dove.. UM: buc. InStoc: AVAILABLE"
"P-2405785","Head and Shoulders Apple Fresh sampon anti-matreata pentru par normal 400 ml",25.79,2021-10-09,"cora","https://www.cora.ro/head-and-shoulders-apple-fresh-sampon-anti-matreata-pentru-par-normal-400-ml-P-2405785","Casa si familie","Frumusete si ingrijire","Samponul Apple Fresh, curata eficient parul, oferind o senzatie de prospetime si un parfum de mar durabil.Sampon anti-matreata ce curata parul si scalpul, folosit in mod regulat, se pot obtine rezultate vizibile de pana la 100% fara matreata.. UM: buc. InStoc: AVAILABLE"
"P-2406005","Sampon Schwarzkopf Gliss Ultimate Repair 400ml",14.49,2021-10-09,"cora","https://www.cora.ro/sampon-schwarzkopf-gliss-ultimate-repair-400ml-P-2406005","Casa si familie","Frumusete si ingrijire","Ai un par extrem de deteriorat? Parul puternic deteriorat pierde din ce in ce mai multa cheratina, fenomen care este asociat cu slabirea severa a structurii fibrei de par.. UM: buc. InStoc: AVAILABLE"
"P-1050550","L'Oreal revitalift crema zi 50ml",43.96,2021-10-09,"cora","https://www.cora.ro/l-oreal-revitalift-crema-zi-50ml-P-1050550","Casa si familie","Frumusete si ingrijire","Crema zi antirid. UM: buc. InStoc: AVAILABLE"
"P-1930159","Vopsea de par L'Oreal   Excellence Creme 8-Blond deschis",27.23,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-excellence-creme-8-blond-deschis-P-1930159","Casa si familie","Frumusete si ingrijire","Crema coloranta, cu amoniac, protectoare si revitalizanta cu Pro-Keratina, ce ofera o culoare bogata si stralucitoare, acoperind perfect firele de par alb, si un par mai puternic si mai catifelat la atingere, nuanta blond deschis.. UM: buc. InStoc: AVAILABLE"
"P-1943974","Oceania burete",13.49,2021-10-09,"cora","https://www.cora.ro/oceania-burete-P-1943974","Casa si familie","Frumusete si ingrijire","Burete baie doua fete. UM: buc. InStoc: AVAILABLE"
"P-1987803","Fixativ Taft Power fixare mega puternica par fortificat fara a lipi firele de par 250ml",14.39,2021-10-09,"cora","https://www.cora.ro/fixativ-taft-power-fixare-mega-puternica-par-fortificat-fara-a-lipi-firele-de-par-250ml-P-1987803","Casa si familie","Frumusete si ingrijire","Pana la 72 h de fixare mega puternica. Formula Taft Power fortifica parul de la scalp pana la varfuri si confera energie coafurii tale! Pana la 3 zile de fixare, fara a lipi firele de par si fara a lasa reziduuri.. UM: buc. InStoc: AVAILABLE"
"P-2190513","Vopsea de par L'Oreal   Casting Creme Gloss 400-Saten Kestane",22.99,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-casting-creme-gloss-400-saten-kestane-P-2190513","Casa si familie","Frumusete si ingrijire","Vopsea fara amoniac, ce confera parului o culoare vibranta, plina de reflexii stralucitoare, si dureaza pana la 28 de samponari. Laptisorul de matca asigura o hranire intensa pentru un par revigorat si matasos. Nuanta: saten kestane.. UM: buc. InStoc: AVAILABLE"
"P-2190525","Vopsea de par L'Oreal   Casting Creme Gloss 810-Blond Perlat",22.99,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-casting-creme-gloss-810-blond-perlat-P-2190525","Casa si familie","Frumusete si ingrijire","Vopsea fara amoniac, ce confera parului o culoare vibranta, plina de reflexii stralucitoare, si dureaza pana la 28 de samponari. Laptisorul de matca asigura o hranire intensa pentru un par revigorat si matasos. Nuanta: blond perlat.. UM: buc. InStoc: AVAILABLE"
"P-2214972","Sampon pentru par fragil Wash&Go Nettle 400ml",12.09,2021-10-09,"cora","https://www.cora.ro/sampon-pentru-par-fragil-wash-go-nettle-400ml-P-2214972","Casa si familie","Frumusete si ingrijire","Sampon cu formula Volume Plus si cu extract de urzica, ce transforma cu usurinta parul cu tendinta de rupere intr-un par frumos si plin de volum.. UM: buc. InStoc: AVAILABLE"
"P-2315328","Elmipant demachiant 200ml",14.19,2021-10-09,"cora","https://www.cora.ro/elmipant-demachiant-200ml-P-2315328","Casa si familie","Frumusete si ingrijire","Lapte demachiant hidratant shine moisture. UM: buc. InStoc: AVAILABLE"
"P-2315410","Vopsea de par L'Oreal   Casting Creme Gloss 515-Ciocolatiu",22.99,2021-10-09,"cora","https://www.cora.ro/vopsea-de-par-l-oreal-casting-creme-gloss-515-ciocolatiu-P-2315410","Casa si familie","Frumusete si ingrijire","Vopsea fara amoniac, ce confera parului o culoare vibranta, plina de reflexii stralucitoare, si dureaza pana la 28 de samponari. Laptisorul de matca asigura o hranire intensa pentru un par revigorat si matasos. Nuanta: ciocolatiu.. UM: buc. InStoc: AVAILABLE"
"P-2316135","Elseve Total Repair masca pentru par 300 ml",21.32,2021-10-09,"cora","https://www.cora.ro/elseve-total-repair-masca-pentru-par-300-ml-P-2316135","Casa si familie","Frumusete si ingrijire","Masca cu pro-keratina si ceramide, ce ofera parului fibra reconstituita, vitalitate, suplete, rezistenta, stralucire sanatoasa si hranire in profunzime. Recomandat pentru par deteriorat, devitalizat.. UM: buc. InStoc: AVAILABLE"
"P-2391922","Elseve Arginine Resist masca fortifianta pentru par 300 ml",21.32,2021-10-09,"cora","https://www.cora.ro/elseve-arginine-resist-masca-fortifianta-pentru-par-300-ml-P-2391922","Casa si familie","Frumusete si ingrijire","Masca fortifianta ce restructureaza fibra capilara, hraneste radacina firului de par, facand parul mai rezistent. Recomandata pentru par fragil, cu tendinta de cadere.. UM: buc. InStoc: AVAILABLE"
"P-2392427","Zorex perie unghii plastic set 2 bucati",1.99,2021-10-09,"cora","https://www.cora.ro/zorex-perie-unghii-plastic-set-2-bucati-P-2392427","Casa si familie","Frumusete si ingrijire","Perie de unghii din plastic. Compozitie: polipropilena.. UM: buc. InStoc: AVAILABLE"
"P-2414550","Pasta de dinti pentru copii Lacalut Teens 50ml",17.67,2021-10-09,"cora","https://www.cora.ro/pasta-de-dinti-pentru-copii-lacalut-teens-50ml-P-2414550","Casa si familie","Frumusete si ingrijire","Pasta de dinti pentru copii mai mari de 8 ani, cu gust delicat de lamaie si menta, special conceputa pentru copiii in crestere.. UM: buc. InStoc: AVAILABLE"
"P-1022708","Libresse Normal Classic absorbante zilnice 50 buc",6.09,2021-10-09,"cora","https://www.cora.ro/libresse-normal-classic-absorbante-zilnice-50-buc-P-1022708","Casa si familie","Frumusete si ingrijire","Absorbante zilnice potrivite pentru orice zi a lunii. Flexibile si cu suprafata exterioara fina, ca de bumbac. Calitate la un pret avantajos!. UM: buc. InStoc: AVAILABLE"
"P-1054894","Aquafresh Little Teeth periuta de dinti pentru copii 3-5 ani",7.49,2021-10-09,"cora","https://www.cora.ro/aquafresh-little-teeth-periuta-de-dinti-pentru-copii-3-5-ani-P-1054894","Casa si familie","Frumusete si ingrijire","Ce este: Aquafresh Little Teeth este o periuta de dinti care curata cu blandete dintii si gingiile copiilor. Sub forma de personaje animate, aceasta incurajeaza copiii sa se angajeze in procesul de periaj.. UM: buc. InStoc: AVAILABLE"
"P-1689955","Dove Intensive Repair sampon 250 ml",13.69,2021-10-09,"cora","https://www.cora.ro/dove-intensive-repair-sampon-250-ml-P-1689955","Casa si familie","Frumusete si ingrijire","Samponul Dove Intensive Repair, cu formula cu Nutri-Keratin Actives, repara firul de par din interior si ingrijeste si repara suprafata acestuia.. UM: buc. InStoc: AVAILABLE"
