"id","nume","pret","link","descriere","subcategorie","data","magazin"
"P-2552445","$JACOBS Cappuccino 14.4g","0.95","https://www.cora.ro/jacobs-cappuccino-14-4g-2552445.html","In momentele speciale, alege o experienta incantatoare alaturi de Jacobs Cappuccino Original.Gustul sau fin si spumos iti ofera clipa de rasfat binemeritata.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2552447","$JACOBS Cappuccino Milka 18g","1.07","https://www.cora.ro/jacobs-cappuccino-milka-18g-2552447.html","Jacobs Cappuccino Specials Milka si Jacobs Cappuccino Specials Hazelnut sunt cele doua sortimente noi care au consistenta cremoasa, mai multa spuma, aroma puternica si gust delicat.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2599391","JACOBS Cafe Latte 3IN1 12.5g","0.67","https://www.cora.ro/jacobs-cafe-latte-3in1-12-5g-2599391.html","Descopera noul Jacobs 3in1 Latte, un gust cremos pentru momentul de rasfat al zilei.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2628957","JACOBS 3in1 Caramel 16.9g","0.74","https://www.cora.ro/jacobs-3in1-caramel-16-9g-2628957.html","Jacobs 3in1 Caramel reprezinta combinatia perfecta de cafea solubila cu aroma delicata de caramel, usor de pregatit, pentru un moment de rasfat inedit.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2650449","Kimbo Aroma Gold 100% Arabica cafea 250 g","26.59","https://www.cora.ro/kimbo-aroma-gold-100-arabica-cafea-250-g-2650449.html","Este o cafea din America Centrala si de Sud, care ne da un espresso cu aroma intensa, persistenta si delicata.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2651959","Pachet promotional Nescafe Brasero 100g + cana cadou","12.79","https://www.cora.ro/pachet-promotional-nescafe-brasero-100g-cana-cadou-2651959.html","Descopera acum pachetul NESCAFE Brasero care include un borcan de cafea si o cana rosie emblematica, in care iti poti savura in fiecare dimineata cafeaua. Rasfata pe cineva drag facandu-i cadou acest kit sau cumpara-l chiar pentru tine. . UM: Buc","Cafea",2022-02-19,"cora"
"P-2652781","NESCAFE Gold Vanilla Latte Specialitate Cafea 8 plicuri (18.5g)","9.2","https://www.cora.ro/nescafe-gold-vanilla-latte-specialitate-cafea-8-plicuri-18-5g-2652781.html","Bucura-te de savoarea Cappuccino la tine acasa! NESCAFE GOLD Vanilla Latte reprezinta echilibrul perfect pentru tine cu ingrediente atent selectionate, cu un continut de cafea Arabica si Robusta.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2652783","NESCAFE Gold Double Choca Mocha Specialitate Cafea 8 plicuri (18.5g)","4.98","https://www.cora.ro/nescafe-gold-double-choca-mocha-specialitate-cafea-8-plicuri-18-5g-2652783.html","Bucura-te de savoarea Cappuccino la tine acasa! NESCAFE GOLD Double Choca Mocha reprezinta echilibrul perfect pentru tine cu ingrediente atent selectionate, cu un continut de cafea Arabica si Robusta.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2653372","Jacobs Crema cafea boabe 1 kg","66.19","https://www.cora.ro/jacobs-crema-cafea-boabe-1-kg-2653372.html","Savureaza o ceasca de cafea preparata folosind cafea Jacobs Crema, pentru un gust echilibrat si aromat, al boabelor mediu prajite - perfecte pentru bauturi precum cafe crema.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2653371","Jacobs Espresso cafea boabe 1 kg","66.19","https://www.cora.ro/jacobs-espresso-cafea-boabe-1-kg-2653371.html","Savureaza o ceasca de cafea preparata folosind cafea Jacobs Espresso, pentru un gust bogat si intens, al boabelor puternic prajite - ideale atat ca espresso, cat si pentru bauturi cu lapte.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2656456","Jacobs Selection Intense cafea macinata 250 g","16.89","https://www.cora.ro/jacobs-selection-intense-cafea-macinata-250-g-2656456.html","Cafea boabe atent selectionate, prajite si macinate intr-un mod care accentueaza aroma caracteristica si bogatia notelor fructate. Savureaza o cafea de exceptie de la Jacobs, prajita intens, pentru un caracter distinct si bogat.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2656459","L Or Crema Absolu Profond cafea boabe 500 g","41.99","https://www.cora.ro/l-or-crema-absolu-profond-cafea-boabe-500-g-2656459.html","Savureaza cafeaua boabe L Or Crema Absolu Profond, o aroma intensa si un gust bogat. Lasa-te invaluit de notele citrice surprinzatoare si de gustul sofisticat si fin al celor mai bune boabe de cafea 100% Arabica.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2656458","Jacobs Selection Intense cafea macinata 500 g","19.99","https://www.cora.ro/jacobs-selection-intense-cafea-macinata-500-g-2656458.html","Cafea boabe atent selectionate, prajite si macinate intr-un mod care accentueaza aroma caracteristica si bogatia notelor fructate. Savureaza o cafea de exceptie de la Jacobs, prajita intens, pentru un caracter distinct si bogat.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2646529","Jacobs Barista Cafea Dark Roast 225g","17.49","https://www.cora.ro/jacobs-barista-cafea-dark-roast-225g-2646529.html","Boabele de cafea Jacobs Barista Editions sunt prajite lent, la o temperatura mai scazuta si pentru mai mult timp si macinate cu grija.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2650424","L'OR Capsule Columbia UTZ 52g","17.09","https://www.cora.ro/l-or-capsule-columbia-utz-52g-2650424.html","Cea mai pura experienta a aromei este regasita in colectia L'OR Pure Origins. Fiecare boaba de cafea este influentata de teritoriul de origine.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2650425","L'OR Capsule Papua UTZ 52g","16.99","https://www.cora.ro/l-or-capsule-papua-utz-52g-2650425.html","Toate amestecurile L OR boabe sunt fabricate din cafea cultivata in conformitate cu metodele de productie durabile si sunt certificate.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2650426","L'OR Capsule Supremo UTZ 52g","16.19","https://www.cora.ro/l-or-capsule-supremo-utz-52g-2650426.html","Lasa-te sedus de cafeaua proaspat prajita si macinata L'OR Supremo , a carei personalitate expresiva ii asigura o valoare echivalenta cu cea a aurului.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2663558","L'OR Capsule India 52g","16.99","https://www.cora.ro/l-or-capsule-india-52g-2663558.html","Toate amestecurile L OR boabe sunt fabricate din cafea cultivata in conformitate cu metodele de productie durabile si sunt certificate. L OR lucreaza pentru a promova adoptarea practicilor durabile de cultivare a cafelei.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2663556","L'OR Capsule Lungo Profondo 104g","30.79","https://www.cora.ro/l-or-capsule-lungo-profondo-104g-2663556.html","Cafea capsule L'OR ESPRESSO LUNGO PROFONDO Intensitate 8, 20 capsule aluminiu, 20 bauturi x 110 ml, compatibile cu sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2663557","L'OR Capsule Ristretto 104g","30.79","https://www.cora.ro/l-or-capsule-ristretto-104g-2663557.html","Cafea capsule L'OR ESPRESSO RISTRETTO Intensitate 11, 20 capsule aluminiu, 20 bauturi x 25 ml, compatibile cu sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668732","Lavazza cafea macinata decofeinizata 250 g","23.79","https://www.cora.ro/lavazza-cafea-macinata-decofeinizata-250-g-2668732.html","Amestec de cafea macinata decofeinizata prajita.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668733","Lavazza Qualita Oro cafea macinata 250 g","20.98","https://www.cora.ro/lavazza-qualita-oro-cafea-macinata-250-g-2668733.html","Cafea macinata prajita 100%.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668735","Lavazza Qualita Oro Cafea Boabe 250g","30.52","https://www.cora.ro/lavazza-qualita-oro-cafea-boabe-250g-2668735.html","Cafea prajita 100%.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668740","Lavazza Qualita Rossa Cafea macinata 2x250 g","40.09","https://www.cora.ro/lavazza-qualita-rossa-cafea-macinata-2x250-g-2668740.html","Amestec de cafea prajita macinata.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668739","Lavazza Crema Gusto cafea macinata 2 x 250 g","41.49","https://www.cora.ro/lavazza-crema-gusto-cafea-macinata-2-x-250-g-2668739.html","Amestec de cafea prajita macinata.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2669519","Nova Brasilia Cafea Macinata Crema 90g","3.29","https://www.cora.ro/nova-brasilia-cafea-macinata-crema-90g-2669519.html","Combinand boabe de cafea de calitate, alese cu grija,prajite si apoi macinate cu maiestrie,Nova Brasilia te intampina in fiecare dimineata cu un gust intens,o crema bogata si mai ales energia de care ai nevoie pentru o zi plina de reusite.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2669521","Nova Brasilia Cafea Macinata Crema 450g","16.79","https://www.cora.ro/nova-brasilia-cafea-macinata-crema-450g-2669521.html","Combinand boabe de cafea de calitate, alese cu grija,prajite si apoi macinate cu maiestrie,Nova Brasilia te intampina in fiecare dimineata cu un gust intens,o crema bogata si mai ales energia de care ai nevoie pentru o zi plina de reusite.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2660757","Nescafe 3 in 1 Zahar Brun mix de cafea instant 24 plicuri x 16.5 g","15.89","https://www.cora.ro/nescafe-3-in-1-zahar-brun-mix-de-cafea-instant-24-plicuri-x-16-5-g-2660757.html","Preparat pudra pe baza de cafea instant, cu zahar brun si gust de lapte: NESCAFE 3in1 ZAHAR BRUN. Produsul contine o combinatie de zahar brun si zahar alb.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2665723","Nescafe Dolce Gusto Ristretto Napoli Style 16 capsule cafea 16 bauturi 128G","24.42","https://www.cora.ro/nescafe-dolce-gusto-ristretto-napoli-style-16-capsule-cafea-16-bauturi-128g-2665723.html","Bucura-te de Nescafe Dolce Gusto Ristretto Napoli Style, sortiment inspirat de traditia cafelei din sudul Italiei. Acest espresso puternic si bogat se remarca prin crema consistenta si aspectul dens, dezvaluind note intense.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2660752","Nescafe 3 in 1 Mild mix de cafea instant 24 plicuri x 15 g","15.6","https://www.cora.ro/nescafe-3-in-1-mild-mix-de-cafea-instant-24-plicuri-x-15-g-2660752.html","Preparat pudra pe baza de cafea instant, cu zahar si gust de lapte: NESCAFE 3in1 MILD. UM: Buc","Cafea",2022-02-19,"cora"
"P-2665726","Nescafe Dolce Gusto Lungo 16 capsule cafea 16 bauturi 104g","25.79","https://www.cora.ro/nescafe-dolce-gusto-lungo-16-capsule-cafea-16-bauturi-104g-2665726.html","Clasicul italian lungo se poate savura in confortul propriei locuinte cu Nescafe Dolce Gusto Lungo.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2660755","Nescafe 3 in 1 Original mix de cafea instant 24 plicuri x 16.5 g","15.12","https://www.cora.ro/nescafe-3-in-1-original-mix-de-cafea-instant-24-plicuri-x-16-5-g-2660755.html","Preparat pudra pe baza de cafea instant, cu zahar si gust de lapte: NESCAFE 3in1 ORIGINAL. UM: Buc","Cafea",2022-02-19,"cora"
"P-2665724","Nescafe Dolce Gusto Flat White cafea 16 capsule 187.2 g","24.42","https://www.cora.ro/nescafe-dolce-gusto-flat-white-cafea-16-capsule-187-2-g-2665724.html","Descopera Nescafe Dolce Gusto Flat White, sortimentul inspirat de delicata cafea a specialistilor barista din Australia si Noua Zeelanda. Cu siguranta vei fi incantat de aspectul cremos si notele de caramel.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668811","Costa Coffee Bright Blend Cafea macinata 200gr","20.59","https://www.cora.ro/costa-coffee-bright-blend-cafea-macinata-200gr-2668811.html","100% arabica. Aroma de ciocolata intensa, cu note de citrice si de caramel dulce. Nivel de prajire: prajire medie. Intensitatea cafelei: intensitate 6 din 12. Acest amestec este seducator si versatil.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2665794","Nescafe 3in1 Frappe Mix de Cafea Instant 24 plicuri x 16g 384g","14.69","https://www.cora.ro/nescafe-3in1-frappe-mix-de-cafea-instant-24-plicuri-x-16g-384g-2665794.html","Racoreste-te cu Nescafe 3in1 FRAPPE: o cafea rece, cu lapte si zahar! Usor si rapid de preparat, oriunde te-ai afla. Doar ia un pliculet, toarna apa rece si cateva cuburi de gheata pentru o experienta cu adevarat racoritoare.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668812","Costa Coffee Signature Blend Dark Roast Cafea macinata 200g","17.79","https://www.cora.ro/costa-coffee-signature-blend-dark-roast-cafea-macinata-200g-2668812.html","Signature blend, obtinut inca din 1971. Aroma echilibrata, cu note de nuci si caramel. Nivel de prajire: prajire medie. Intensitatea cafelei: intensitate 8 din 12.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2665796","Nescafe CREMA Cafea solubila 100g","12.99","https://www.cora.ro/nescafe-crema-cafea-solubila-100g-2665796.html","Lasa savoarea NESCAFE CREMA sa-ti trezeasca simturile in fiecare dimineata. Acorda-ti un moment pentru a simti aroma fina si gustul delicat, cu un strat fin de crema matasoasa. NESCAFE CREMA, pentru dimineti catifelate.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668808","Costa Coffee Signature Blend Dark Cafea boabe 500gr","39.29","https://www.cora.ro/costa-coffee-signature-blend-dark-cafea-boabe-500gr-2668808.html","Signature blend, obtinut inca din 1971. Prajire intensa pentru o aroma bogata de caramel, nuci prajite si ciocolata pentru un espresso perfect. Nivel de prajire: prajire intensa. Intensitatea cafelei: intensitate 10 din 12.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2668806","Costa Coffee Colombian Roast Cafea boabe 500g","45.69","https://www.cora.ro/costa-coffee-colombian-roast-cafea-boabe-500g-2668806.html","100% arabica. Single origin. Note dulci de miere si caramel prajit, alaturi de fructe de padure si citrice. Nivel de prajire: prajire medie. Intensitatea cafelei: intensitate 7 din 12.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2660753","Nescafe 3 in 1 Strong mix de cafea instant 24 plicuri x 14 g","15.12","https://www.cora.ro/nescafe-3-in-1-strong-mix-de-cafea-instant-24-plicuri-x-14-g-2660753.html","Preparat pudra pe baza de cafea instant cu zahar si gust de lapte: NESCAFE 3in1 STRONG. UM: Buc","Cafea",2022-02-19,"cora"
"P-2646530","Jacobs Barista Medium Roast cafea 225 g","17.09","https://www.cora.ro/jacobs-barista-medium-roast-cafea-225-g-2646530.html","Cafea prajita si macinata. Boabele de cafea Jacobs Barista Editions Dark Roast sunt prajite lent, la o temperatura mai scazuta si pentru mai mult timp, pentru o cafea cu un gust special si fin si o aroma intensa.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2675129","Nescafe 3 in 1 Toffee Nut mix de cafea instant 24 plicuri x 16 g","14.88","https://www.cora.ro/nescafe-3-in-1-toffee-nut-mix-de-cafea-instant-24-plicuri-x-16-g-2675129.html","Descopera noua editie limitata NESCAFE 3in1 ToffeeNut: un mix delicios de cafea, cu o aroma unica si bogata de alune de padure si caramel. Bautura perfecta pentru tine, pe care sa o savurezi intr-o zi racoroasa.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2675130","NESCAFE 3in1 ToffeeNut mix de cafea instant 16g","0.62","https://www.cora.ro/nescafe-3in1-toffeenut-mix-de-cafea-instant-16g-2675130.html","Descopera noua editie limitata NESCAFE 3in1 ToffeeNut: un mix delicios de cafea, cu o aroma unica si bogata de alune de padure si caramel. Bautura perfecta pentru tine, pe care sa o savurezi intr-o zi racoroasa.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678749","Starbucks Americano Veranda Blend by NESCAFE Dolce Gusto cafea prajire usoara cutie 12 capsule 102 g","23.39","https://www.cora.ro/starbucks-americano-veranda-blend-by-nescafe-dolce-gusto-cafea-prajire-usoara-cutie-12-capsule-102-g-2678749.html","Delicate si catifelate, sortimentele Starbucks cu prajire usoara dezvaluie o incantare delicata a simturilor si ofera o cafea potrivita si aromata, cu note de prajire usoara. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678758","Starbucks House Blend by NESPRESSO cafea prajire medie cutie 10 capsule 57 g","19.09","https://www.cora.ro/starbucks-house-blend-by-nespresso-cafea-prajire-medie-cutie-10-capsule-57-g-2678758.html","Fine si echilibrate, sortimentele Starbucks cu prajire medie aduc un mic imbold si dezvaluie o cafea cu o consistenta medie si prajire pronuntata. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678759","Starbucks Pike Place by NESPRESSO cafea prajire medie cutie 10 capsule 53 g","19.19","https://www.cora.ro/starbucks-pike-place-by-nespresso-cafea-prajire-medie-cutie-10-capsule-53-g-2678759.html","Fine si echilibrate, sortimentele Starbucks cu prajire medie aduc un mic imbold si dezvaluie o cafea cu o consistenta medie si prajire pronuntata. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678760","Starbucks Single-Origin Colombia by NESPRESSO cafea prajire medie cutie 10 capsule 57 g","19.09","https://www.cora.ro/starbucks-single-origin-colombia-by-nespresso-cafea-prajire-medie-cutie-10-capsule-57-g-2678760.html","Fine si echilibrate, sortimentele Starbucks cu prajire medie aduc un mic imbold si dezvaluie o cafea cu o consistenta medie si prajire pronuntata. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678761","Starbucks Caffe Verona by NESPRESSO cafea prajire intensa cutie 10 capsule 55 g","19.19","https://www.cora.ro/starbucks-caffe-verona-by-nespresso-cafea-prajire-intensa-cutie-10-capsule-55-g-2678761.html","Bogate si puternice, sortimentele Starbucks cu prajire intensa dezvaluie arome robuste si esenta caracteristica prajirii. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite pentru sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678762","Starbucks Single-Origin Sumatra by NESPRESSO cafea prajire intensa cutie 10 capsule 55 g","19.19","https://www.cora.ro/starbucks-single-origin-sumatra-by-nespresso-cafea-prajire-intensa-cutie-10-capsule-55-g-2678762.html","Bogate si puternice, sortimentele Starbucks cu prajire intensa dezvaluie arome robuste si esenta caracteristica prajirii. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite pentru sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678763","Starbucks Espresso Roast by NESPRESSO cafea prajire intensa cutie 10 capsule 57 g","19.19","https://www.cora.ro/starbucks-espresso-roast-by-nespresso-cafea-prajire-intensa-cutie-10-capsule-57-g-2678763.html","Bogate si puternice, sortimentele Starbucks cu prajire intensa dezvaluie arome robuste si esenta caracteristica prajirii. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite pentru sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
"P-2678764","Starbucks Decaffeinated Espresso Roast by NESPRESSO cafea prajire intensa cutie 10 capsule 57 g","19.19","https://www.cora.ro/starbucks-decaffeinated-espresso-roast-by-nespresso-cafea-prajire-intensa-cutie-10-capsule-57-g-2678764.html","Bogate si puternice, sortimentele Starbucks cu prajire intensa dezvaluie arome robuste si esenta caracteristica prajirii. Bucura-te de gustul minunat al cafelei Starbucks la tine acasa, alegand capsulele potrivite pentru sistemul Nespresso.. UM: Buc","Cafea",2022-02-19,"cora"
